"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","77",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","56",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","43",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, SUBSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","76",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT ADEQUATE","TOTAL","NOT SPECIFIED","59",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SHORT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT SURPLUS","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOIL","SOIL, TOPSOIL - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT VERY SHORT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","77",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","74",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","88",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","51",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","56",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","46",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","93",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, 5 YEAR AVG, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT MATURE","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","85",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","INDIANA","18","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","BARLEY","BARLEY - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","BARLEY","BARLEY - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","60",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","BARLEY","BARLEY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","BARLEY","BARLEY - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","54",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","52",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","56",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","45",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","68",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","86",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","72",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","FIELDWORK","FIELDWORK - DAYS SUITABLE, MEASURED IN DAYS / WEEK","TOTAL","NOT SPECIFIED","5.8",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","FIELDWORK","FIELDWORK - DAYS SUITABLE, PREVIOUS YEAR, MEASURED IN DAYS / WEEK","TOTAL","NOT SPECIFIED","3.5",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA), FIRST CUTTING - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA), FIRST CUTTING - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA), FIRST CUTTING - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","HAY","HAY, ALFALFA, FIRST CUTTING - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","HAY","HAY, ALFALFA, FIRST CUTTING - PROGRESS, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","HAY","HAY, ALFALFA, FIRST CUTTING - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","65",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","50",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","80",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","79",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","67",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","49",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","MICHIGAN","26","","","","","","","00000000","","PASTURELAND","PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","20",""
